#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AA3_2.hmm            -            568 KW1-S08_213_cg1_14   -            528  3.1e-151  500.1   0.0   1   1  2.8e-153  3.6e-151  499.9   0.0     2   566     4   520     3   522 0.96 -
AA3.hmm              -            618 KW1-S08_213_cg1_14   -            528   6.6e-92  304.1   0.0   1   1   6.3e-94   8.1e-92  303.8   0.0    87   401     2   523     1   526 0.88 -
AA3_3.hmm            -            590 KW1-S08_213_cg1_14   -            528     2e-79  262.7   0.0   1   2   1.4e-60   1.8e-58  193.6   0.0     3   357     5   338     3   353 0.86 -
AA3_3.hmm            -            590 KW1-S08_213_cg1_14   -            528     2e-79  262.7   0.0   2   2   4.7e-18     6e-16   53.2   0.0   508   586   445   520   424   525 0.88 -
AA3_1.hmm            -            548 KW1-S08_213_cg1_14   -            528   1.1e-44  148.2   0.7   1   1   3.7e-45   4.7e-43  142.8   0.7    15   546     3   521     1   523 0.76 -
CE10.hmm             -            341 KW1-S08_213_cg15_1   -            703   1.8e-26   88.9   0.2   1   1     8e-29   2.6e-26   88.3   0.2    74   316   369   643   305   652 0.82 -
CE1.hmm              -            227 KW1-S08_213_cg15_1   -            703   9.9e-17   56.7   0.0   1   1   6.5e-19   2.1e-16   55.7   0.0    13   209   412   637   407   652 0.75 -
AA1.hmm              -            943 KW1-S08_213_cg16_9   -            499   7.3e-50  165.3  13.9   1   1   7.2e-42   2.3e-39  130.6   2.9   435   677    72   317    59   337 0.82 -
AA1_2.hmm            -            337 KW1-S08_213_cg16_9   -            499   2.4e-17   58.2   0.5   1   1   6.5e-19   2.1e-16   55.1   0.2     6   233    91   316    86   340 0.76 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_213_cg45_3   -            315   5.7e-17   57.3   0.0   1   1   2.5e-19   8.1e-17   56.8   0.0     1   168    12   171    12   172 0.89 Glycosyl transferase family 2
