#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT41.hmm             -            705 KW1-S15_200_cg20_3   -            678     1e-32  108.8   2.5   1   2   1.2e-16   7.8e-14   46.4   0.0    70   191   413   524   409   526 0.96 -
GT41.hmm             -            705 KW1-S15_200_cg20_3   -            678     1e-32  108.8   2.5   2   2   7.1e-18   4.5e-15   50.5   0.3    82   191   493   592   491   595 0.93 -
GH33.hmm             -            342 KW1-S15_200_cg27_8   -            396  9.7e-100  329.4   0.0   1   1  3.7e-102   1.2e-99  329.2   0.0     9   341    40   381    33   382 0.92 -
GH109.hmm            -            126 KW1-S15_200_cg27_14  -            446     6e-17   57.5   0.0   1   1   1.7e-19   1.1e-16   56.7   0.0     1   120    40   156    40   162 0.93 -
GT4.hmm              -            160 KW1-S15_200_cg33_3   -            399   2.7e-30  100.4   0.0   1   1   7.1e-33   4.5e-30   99.7   0.0    12   153   220   361   219   368 0.94 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S15_200_cg33_4   -            337   5.6e-31  102.9   0.0   1   1   1.4e-33   8.7e-31  102.3   0.0     1   122     9   128     9   166 0.94 Glycosyl transferase family 2
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S15_200_cg35_3   -            272   1.1e-33  111.8   0.0   1   1   4.2e-36   1.4e-33  111.4   0.0     1   168    14   178    14   180 0.91 Glycosyl transferase family 2
GT81.hmm                -            293 KW1-S15_200_cg35_3   -            272   1.4e-16   55.5   0.0   1   1   7.5e-19   2.4e-16   54.7   0.0    23   213    13   196     3   202 0.74 -
CBM57.hmm            -            147 KW1-S15_200_cg38_3   -           1052   3.7e-15   51.6   0.0   1   1   9.9e-18   6.3e-15   50.9   0.0    52   140    84   168    60   176 0.91 -
CE9.hmm              -            373 KW1-S15_200_cg43_7   -            449   1.6e-62  206.5   0.0   1   1     3e-65   1.9e-62  206.2   0.0     4   361    18   422    15   438 0.90 -
GT41.hmm             -            705 KW1-S15_200_cg45_4   -            859   5.6e-22   73.3   0.0   1   1   1.2e-16     8e-14   46.3   0.0    63   191   613   765   594   767 0.94 -
GH109.hmm            -            126 KW1-S15_200_cg46_2   -            378     9e-24   79.6   0.0   1   1     3e-26   1.9e-23   78.5   0.0     1   117    40   149    40   157 0.93 -
CE10.hmm             -            341 KW1-S15_200_cg50_1   -            314   5.3e-81  268.1   0.8   1   1   9.7e-84   6.2e-81  267.9   0.8    45   336    29   313     7   314 0.87 -
CE14.hmm             -            124 KW1-S15_200_cg58_1   -            299   5.6e-28   93.5   0.0   1   1   1.6e-30     1e-27   92.6   0.0     1   122    60   174    60   178 0.93 -
GH109.hmm            -            126 KW1-S15_200_cg62_4   -            521     2e-24   81.7   0.0   1   1   5.7e-27   3.7e-24   80.9   0.0     1   114    55   171    55   178 0.88 -
GT5.hmm              -            472 KW1-S15_200_cg69_5   -            405   1.1e-37  125.1   0.0   1   1   1.8e-39   5.7e-37  122.7   0.0   125   471    89   399    71   400 0.84 -
GT4.hmm              -            160 KW1-S15_200_cg69_5   -            405   1.4e-30  101.4   0.0   1   1   8.4e-33   2.7e-30  100.5   0.0     3   135   201   336   199   341 0.86 -
GT4.hmm              -            160 KW1-S15_200_cg72_2   -            369   9.2e-31  102.0   0.0   1   1   4.5e-33   1.5e-30  101.3   0.0    17   155   195   331   185   335 0.94 -
GT5.hmm              -            472 KW1-S15_200_cg72_2   -            369     3e-19   64.3   0.2   1   1   8.3e-18   2.7e-15   51.3   0.0   293   471   188   359   160   360 0.88 -
CE11.hmm             -            271 KW1-S15_200_cg74_7   -            449   4.4e-93  306.7   0.0   1   1     9e-96   5.8e-93  306.4   0.0     1   270    15   285    15   286 0.97 -
GH109.hmm            -            126 KW1-S15_200_cg83_7   -            388   5.1e-26   86.8   0.0   1   1   1.2e-28   7.6e-26   86.3   0.0     1   121    38   154    38   158 0.97 -
CE10.hmm             -            341 KW1-S15_200_cg88_8   -            622   2.4e-44  147.6   0.3   1   1   6.3e-47     4e-44  146.9   0.3    61   324   336   593   313   607 0.75 -
GT83.hmm             -            540 KW1-S15_200_cg111_1  -            607   7.9e-54  178.3  48.1   1   1   1.5e-56   9.8e-54  178.0  48.1     7   451    37   506    32   548 0.74 -
CE14.hmm             -            124 KW1-S15_200_cg126_4  -            255   2.9e-23   78.3   0.3   1   1   8.9e-26   5.7e-23   77.3   0.3     2   124    16   120    14   120 0.96 -
GT4.hmm              -            160 KW1-S15_200_cg126_5  -            390   5.3e-37  122.3   0.0   1   1   2.4e-39   7.7e-37  121.7   0.0     7   157   204   351   200   354 0.96 -
GT5.hmm              -            472 KW1-S15_200_cg126_5  -            390   5.3e-20   66.8   0.0   1   1   4.6e-20   1.5e-17   58.7   0.0   197   471   142   378    77   379 0.77 -
CE14.hmm             -            124 KW1-S15_200_cg133_5  -            273   1.7e-27   91.9   0.1   1   1   4.8e-30   3.1e-27   91.1   0.1     1   124     7   116     7   116 0.96 -
AA6.hmm              -            195 KW1-S15_200_cg133_14 -            198     9e-30   98.9   0.0   1   1   2.2e-32   1.4e-29   98.3   0.0     2   193    27   190    26   192 0.83 -
GH13_9.hmm           -            301 KW1-S15_200_cg137_6  -            745  2.5e-157  518.0   0.0   1   1  4.5e-159  3.6e-157  517.5   0.0     1   300   291   590   291   591 1.00 -
GH13_8.hmm           -            293 KW1-S15_200_cg137_6  -            745   2.6e-43  143.6   0.1   1   1   2.1e-44   1.7e-42  140.9   0.1     1   243   314   552   314   562 0.86 -
GH13_10.hmm          -            313 KW1-S15_200_cg137_6  -            745   2.5e-38  127.5   0.1   1   1   3.7e-38   2.9e-36  120.6   0.0     6   214   281   513   278   551 0.82 -
GH13.hmm             -            299 KW1-S15_200_cg137_6  -            745   5.5e-31  104.2   3.0   1   1   1.5e-32   1.2e-30  103.1   3.0    20   293   287   595   277   600 0.65 -
GH13_3.hmm           -            210 KW1-S15_200_cg137_6  -            745   4.5e-30  100.0   0.1   1   1     1e-31   8.3e-30   99.1   0.1     3   209   288   510   286   511 0.92 -
CBM48.hmm            -             76 KW1-S15_200_cg137_6  -            745     6e-28   92.6   0.1   1   1   1.9e-23   1.5e-21   72.1   0.0     2    69   136   221   135   227 0.89 -
GH13_11.hmm          -            351 KW1-S15_200_cg137_6  -            745   2.3e-21   71.7   0.0   1   1     5e-23     4e-21   70.9   0.0     3   170   281   427   280   466 0.90 -
GH13_14.hmm          -            289 KW1-S15_200_cg137_6  -            745     5e-19   64.0   0.0   1   1   9.4e-21   7.5e-19   63.4   0.0     1   152   290   425   290   431 0.87 -
CE10.hmm             -            341 KW1-S15_200_cg143_3  -           1268   1.4e-19   66.1   0.1   1   1     4e-22   2.6e-19   65.3   0.1    81   311  1016  1231   963  1244 0.80 -
GH109.hmm            -            126 KW1-S15_200_cg163_5  -            429   5.2e-17   57.7   0.0   1   1   1.5e-19   9.4e-17   56.9   0.0     4   121    44   149    41   153 0.90 -
GH109.hmm            -            126 KW1-S15_200_cg178_1  -            311   6.5e-17   57.4   0.1   1   1   2.7e-19   1.7e-16   56.1   0.1     3   122     6   116     4   119 0.85 -
GT4.hmm              -            160 KW1-S15_200_cg181_3  -            379   2.1e-26   87.8   0.0   1   1   5.4e-29   3.5e-26   87.1   0.0     7   153   196   341   191   344 0.92 -
CE10.hmm             -            341 KW1-S15_200_cg182_3  -            657     3e-21   71.7   0.0   1   1   6.7e-24   4.3e-21   71.2   0.0    87   322   404   626   346   634 0.84 -
GT4.hmm              -            160 KW1-S15_200_cg209_6  -            433   2.2e-30  100.7   0.0   1   1   1.4e-32   4.6e-30   99.7   0.0    12   159   244   399   236   400 0.92 -
GT5.hmm              -            472 KW1-S15_200_cg209_6  -            433   1.9e-16   55.0   0.0   1   1   4.4e-18   1.4e-15   52.1   0.0   292   471   241   424   161   425 0.88 -
GH109.hmm            -            126 KW1-S15_200_cg211_5  -            465   2.8e-15   52.2   0.1   1   1   9.1e-18   5.8e-15   51.1   0.1     3   120    53   159    50   164 0.82 -
CBM38.hmm            -            129 KW1-S15_200_cg213_2  -            603   6.3e-33  109.0   0.1   1   1   1.8e-35   1.2e-32  108.1   0.1     2   128   436   568   435   569 0.90 -
GH109.hmm            -            126 KW1-S15_200_cg224_2  -            431   1.2e-21   72.7   0.2   1   1   3.8e-24   2.4e-21   71.7   0.2     2   122    44   161    43   164 0.94 -
CE9.hmm              -            373 KW1-S15_200_cg232_3  -            401  7.1e-121  398.5   0.0   1   1  1.3e-123  8.2e-121  398.3   0.0     6   373    18   388    13   388 0.97 -
GH33.hmm             -            342 KW1-S15_200_cg233_1  -            580   7.7e-20   66.7  11.8   1   1   6.9e-18   4.4e-15   51.1   6.9    24   300    94   355    37   377 0.44 -
GT4.hmm              -            160 KW1-S15_200_cg234_15 -            413   3.9e-33  109.7   0.0   1   1   9.8e-36   6.3e-33  109.0   0.0     9   155   204   349   202   353 0.96 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S15_200_cg243_3  -            251     6e-30   99.6   0.2   1   1   1.3e-32   8.1e-30   99.1   0.2     1   166     4   165     4   168 0.96 Glycosyl transferase family 2
CBM38.hmm            -            129 KW1-S15_200_cg245_3  -           1754   1.4e-29   98.1   0.0   1   1     2e-31   1.3e-28   95.1   0.0     2   128   448   577   447   578 0.94 -
GT5.hmm              -            472 KW1-S15_200_cg247_2  -           1032  1.7e-168  556.4   0.0   1   1  7.1e-171  2.3e-168  556.0   0.0     1   472   542  1023   542  1023 0.97 -
GH57.hmm             -            383 KW1-S15_200_cg247_2  -           1032   3.3e-79  262.0   0.1   1   1   1.5e-81   4.8e-79  261.5   0.1     2   303    11   423    10   442 0.92 -
CBM57.hmm            -            147 KW1-S15_200_cg252_1  -           1054   7.2e-19   63.7   0.0   1   1   1.8e-21   1.1e-18   63.1   0.0     2   138   892  1036   891  1047 0.87 -
CBM47.hmm            -            128 KW1-S15_200_cg255_1  -            755   2.5e-27   90.6   0.0   1   1   1.3e-25   8.6e-23   75.9   0.0     2    79   142   221   141   249 0.89 -
GH88.hmm             -            329 KW1-S15_200_cg259_1  -            392   6.3e-95  313.3   0.0   1   1   1.2e-97   7.7e-95  313.0   0.0     5   328    54   387    51   388 0.97 -
AA5.hmm              -           1281 KW1-S15_200_cg265_2  -            559   3.9e-78  258.5   4.7   1   3   2.1e-26   4.5e-24   79.4   0.2   562   731    39   256     6   258 0.84 -
AA5.hmm              -           1281 KW1-S15_200_cg265_2  -            559   3.9e-78  258.5   4.7   2   3   5.7e-15   1.2e-12   41.5   0.0   631   695   321   384   316   400 0.88 -
AA5.hmm              -           1281 KW1-S15_200_cg265_2  -            559   3.9e-78  258.5   4.7   3   3   3.7e-44     8e-42  138.2   0.5   879  1024   407   557   391   558 0.94 -
AA5_2.hmm            -            588 KW1-S15_200_cg265_2  -            559   2.7e-43  143.7   0.0   1   1   2.1e-32   4.5e-30  100.0   0.0   396   587   366   556   365   557 0.86 -
AA5_1.hmm            -            563 KW1-S15_200_cg265_2  -            559   1.1e-36  121.3   0.6   1   1   9.9e-25   2.1e-22   74.2   0.0   320   539   365   555   359   558 0.82 -
GH33.hmm             -            342 KW1-S15_200_cg271_3  -            857   1.5e-36  121.7   0.0   1   1   3.3e-39   2.1e-36  121.2   0.0    13   331   519   833   510   844 0.78 -
CE14.hmm             -            124 KW1-S15_200_cg272_4  -            894   1.2e-20   69.9   0.0   1   1   8.4e-23   5.4e-20   67.7   0.0     1   121    51   170    51   175 0.89 -
CE15.hmm             -            269 KW1-S15_200_cg275_3  -            664   2.9e-18   61.6   0.0   1   1   1.8e-20   1.2e-17   59.6   0.0    13   268    53   360    46   361 0.84 -
GH109.hmm            -            126 KW1-S15_200_cg294_3  -            252   2.6e-24   81.3   0.0   1   1   5.5e-27   3.5e-24   80.9   0.0     2   123    40   157    39   160 0.95 -
GT28.hmm             -            157 KW1-S15_200_cg296_7  -            383     1e-45  150.6   0.0   1   1   2.8e-48   1.8e-45  149.8   0.0     2   157   197   358   196   358 0.97 -
AA7.hmm              -            458 KW1-S15_200_cg309_17 -            479   2.1e-27   92.1   0.2   1   1   1.1e-29   3.5e-27   91.4   0.2    14   194    41   228    36   242 0.90 -
AA4.hmm              -            522 KW1-S15_200_cg309_17 -            479   7.9e-27   89.3   0.0   1   1   1.9e-25   6.1e-23   76.5   0.0    51   261    39   242    18   272 0.84 -
AA5.hmm              -           1281 KW1-S15_200_cg313_2  -           1499   3.6e-73  242.0  12.4   1   3   1.1e-22   2.4e-20   67.1   0.0   803   920   820   951   809   954 0.83 -
AA5.hmm              -           1281 KW1-S15_200_cg313_2  -           1499   3.6e-73  242.0  12.4   2   3   1.6e-21   3.4e-19   63.2   1.1   581   707  1036  1166  1021  1166 0.86 -
AA5.hmm              -           1281 KW1-S15_200_cg313_2  -           1499   3.6e-73  242.0  12.4   3   3   2.7e-21   5.7e-19   62.5   0.0   596   715  1156  1268  1152  1324 0.85 -
AA5_2.hmm            -            588 KW1-S15_200_cg313_2  -           1499   1.4e-46  154.5   6.4   1   2   5.4e-15   1.1e-12   42.5   0.0   379   463   836   924   816   926 0.79 -
AA5_2.hmm            -            588 KW1-S15_200_cg313_2  -           1499   1.4e-46  154.5   6.4   2   2   7.9e-15   1.7e-12   42.0   0.0   378   463  1121  1199  1111  1209 0.88 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S15_200_cg313_10 -            393   7.9e-23   76.4   0.0   1   1     5e-25   1.6e-22   75.4   0.0     1   169    50   232    50   233 0.90 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S15_200_cg313_10 -            393   2.6e-17   58.8   0.0   1   1   1.2e-19   3.9e-17   58.2   0.0     3   200    48   258    45   264 0.82 Glycosyltransferase like family 2
GH109.hmm            -            126 KW1-S15_200_cg315_4  -            433   1.7e-16   56.1   0.1   1   1   2.2e-18   1.4e-15   53.1   0.1     3   122    36   145    34   148 0.91 -
CBM44.hmm            -             64 KW1-S15_200_cg317_1  -           1290   2.8e-19   64.4   1.0   1   1     1e-21   6.6e-19   63.2   0.0     6    62  1128  1182  1126  1184 0.96 -
GH109.hmm            -            126 KW1-S15_200_cg327_3  -            358   4.3e-16   54.8   0.5   1   1   3.2e-18   2.1e-15   52.6   0.5     1   120     4   114     4   120 0.91 -
GH109.hmm            -            126 KW1-S15_200_cg331_2  -            512   1.9e-17   59.1   0.0   1   1   5.4e-20   3.5e-17   58.3   0.0     2   117   118   228   117   236 0.93 -
GH165.hmm            -            635 KW1-S15_200_cg340_1  -            426   6.6e-62  205.0   0.0   1   1     2e-64   1.3e-61  204.0   0.0   142   563    19   425     8   426 0.84 -
