#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH74.hmm             -            233 KW1-S21_231_cg12_1   -           1044   9.2e-57  187.4  21.2   1   1   6.8e-15   4.4e-12   41.2   0.4    46   113   136   213   131   216 0.88 -
AA3_2.hmm            -            568 KW1-S21_231_cg21_1   -            337  4.4e-114  377.5   0.0   1   1  3.8e-116  4.8e-114  377.3   0.0     2   350     2   337     1   337 0.96 -
AA3.hmm              -            618 KW1-S21_231_cg21_1   -            337   5.5e-71  235.0   0.1   1   1     5e-73   6.4e-71  234.8   0.1    89   285     2   305     1   333 0.80 -
AA3_3.hmm            -            590 KW1-S21_231_cg21_1   -            337   4.2e-64  212.2   0.0   1   1     4e-66   5.1e-64  211.9   0.0     2   325     2   313     1   323 0.90 -
AA3_1.hmm            -            548 KW1-S21_231_cg21_1   -            337   4.4e-39  129.7   0.1   1   1   5.4e-41     7e-39  129.1   0.1    16   332     2   314     1   322 0.79 -
AA8.hmm              -            815 KW1-S21_231_cg21_1   -            337   1.5e-29   97.8   2.6   1   1   1.1e-30   1.4e-28   94.6   2.6   245   561     2   314     1   337 0.75 -
AA3.hmm              -            618 KW1-S21_231_cg24_1   -            419   1.1e-24   82.0   0.0   1   1   3.8e-27   1.2e-24   81.9   0.0    89   285     5   340     1   417 0.68 -
AA3_2.hmm            -            568 KW1-S21_231_cg24_1   -            419   1.8e-16   55.2   0.0   1   1   1.2e-18   3.8e-16   54.2   0.0     4   280     7   284     6   308 0.79 -
CE10.hmm             -            341 KW1-S21_231_cg24_4   -            370     1e-48  162.0   0.3   1   1   2.1e-51   1.3e-48  161.6   0.3    38   334    57   353    32   357 0.79 -
GH32.hmm             -            293 KW1-S21_231_cg30_7   -            493   5.4e-60  198.8   0.1   1   1     1e-62   6.5e-60  198.6   0.1     1   285    28   310    28   319 0.85 -
GT4.hmm              -            160 KW1-S21_231_cg45_11  -            380   1.5e-28   94.8   0.0   1   1     1e-30   3.2e-28   93.7   0.0     8   147   201   336   198   338 0.95 -
GT5.hmm              -            472 KW1-S21_231_cg45_11  -            380   4.3e-15   50.6   0.0   1   1   3.3e-15   1.1e-12   42.7   0.0   294   449   204   353    84   371 0.85 -
GT41.hmm             -            705 KW1-S21_231_cg45_25  -            214   1.9e-18   61.6   0.1   1   1   3.6e-21   2.3e-18   61.3   0.1    43   191    51   190    25   203 0.88 -
AA3.hmm              -            618 KW1-S21_231_cg55_7   -            517   4.8e-45  149.3   0.0   1   1   3.8e-47     6e-45  149.0   0.0    87   397     2   511     1   514 0.80 -
CE4.hmm              -            130 KW1-S21_231_cg56_3   -            280   8.5e-21   69.8   0.0   1   1     2e-23   1.3e-20   69.3   0.0    11   128     5   145     2   147 0.82 -
CE4.hmm              -            130 KW1-S21_231_cg61_1   -            299   1.2e-27   92.0   0.0   1   1     3e-30   1.9e-27   91.3   0.0     9   125    58   256    53   260 0.92 -
GT4.hmm              -            160 KW1-S21_231_cg61_3   -            373     9e-38  124.8   0.0   1   1   2.4e-40   1.5e-37  124.0   0.0     5   159   184   337   181   338 0.97 -
GT25.hmm             -            181 KW1-S21_231_cg62_2   -            268   3.1e-31  104.0   0.0   1   1   1.2e-33   7.7e-31  102.7   0.0     4   180     7   182     5   183 0.86 -
AA3_2.hmm            -            568 KW1-S21_231_cg71_15  -            542  1.4e-164  544.2   0.0   1   1  1.4e-166  1.8e-164  543.8   0.0     2   567     3   532     2   533 0.93 -
AA3.hmm              -            618 KW1-S21_231_cg71_15  -            542  2.4e-105  348.5   0.2   1   1  2.1e-107  2.7e-105  348.3   0.2    89   405     3   538     1   541 0.88 -
AA3_3.hmm            -            590 KW1-S21_231_cg71_15  -            542   3.9e-87  288.2   0.0   1   2   6.3e-67   8.1e-65  214.5   0.0     2   329     3   313     2   332 0.90 -
AA3_3.hmm            -            590 KW1-S21_231_cg71_15  -            542   3.9e-87  288.2   0.0   2   2     2e-20   2.5e-18   61.0   0.1   505   588   448   533   431   535 0.88 -
AA3_1.hmm            -            548 KW1-S21_231_cg71_15  -            542   5.9e-56  185.4   0.0   1   1   8.4e-58   1.1e-55  184.5   0.0    16   545     3   531     1   534 0.76 -
AA8.hmm              -            815 KW1-S21_231_cg71_15  -            542   2.9e-44  146.5   0.4   1   1   8.7e-46   1.1e-43  144.5   0.4   245   780     3   537     1   541 0.79 -
CE10.hmm             -            341 KW1-S21_231_cg71_22  -            492   2.5e-37  124.5   1.1   1   1   5.8e-40   3.7e-37  124.0   1.1    69   193    70   213    21   277 0.83 -
GH23.hmm             -            135 KW1-S21_231_cg96_10  -            220   9.1e-21   70.1   0.0   1   1   2.1e-23   1.3e-20   69.6   0.0     5   117    99   208    95   216 0.89 -
GH109.hmm            -            126 KW1-S21_231_cg111_3  -            441     4e-20   67.8   0.1   1   1   1.2e-22   7.5e-20   66.9   0.1     1   118    39   152    39   159 0.94 -
GH23.hmm             -            135 KW1-S21_231_cg114_9  -            174   2.7e-18   62.1   0.0   1   1   5.6e-21   3.6e-18   61.7   0.0    10   128    46   152    38   158 0.83 -
CE10.hmm             -            341 KW1-S21_231_cg124_16 -            193   2.3e-15   52.3   0.0   1   1   4.4e-18   2.8e-15   52.0   0.0   146   311    24   170    21   184 0.78 -
AA4.hmm              -            522 KW1-S21_231_cg132_9  -            465     5e-22   73.5   1.9   1   1   4.4e-21   1.4e-18   62.1   0.5    13   279     4   259     1   271 0.86 -
AA7.hmm              -            458 KW1-S21_231_cg132_9  -            465   3.2e-17   58.6   2.6   1   1   2.7e-19   8.8e-17   57.1   2.2    15   202    42   238    36   246 0.81 -
CBM9.hmm             -            182 KW1-S21_231_cg133_2  -            710     4e-18   61.5   0.3   1   1   1.8e-20   1.2e-17   59.9   0.3     1   164    13   191    13   208 0.84 -
CE11.hmm             -            271 KW1-S21_231_cg141_15 -            307  3.1e-111  366.3   0.0   1   1  5.4e-114  3.5e-111  366.1   0.0     1   270     4   275     4   276 0.99 -
GT4.hmm              -            160 KW1-S21_231_cg142_8  -            386   4.1e-34  112.9   0.0   1   1   1.5e-36   9.6e-34  111.7   0.0     5   157   201   354   198   357 0.95 -
GH20.hmm             -            337 KW1-S21_231_cg159_1  -            502   1.2e-88  293.1   0.0   1   1   2.3e-91   1.5e-88  292.7   0.0     8   336   159   492   152   493 0.85 -
AA3.hmm              -            618 KW1-S21_231_cg182_1  -            494   6.4e-46  152.2   0.0   1   1   6.4e-48   8.1e-46  151.8   0.0    82   398     7   490     3   492 0.81 -
AA3_2.hmm            -            568 KW1-S21_231_cg182_1  -            494   1.4e-22   75.4   0.3   1   1     2e-15   2.6e-13   44.8   0.1   501   566   425   490   330   491 0.92 -
AA3_1.hmm            -            548 KW1-S21_231_cg182_1  -            494   8.1e-20   66.1   0.3   1   1   3.7e-15   4.8e-13   43.8   0.1   481   541   428   486   418   490 0.92 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_231_cg184_1  -            320   4.6e-22   73.9   0.0   1   1   1.9e-24   6.2e-22   73.5   0.0     3   166     2   172     1   176 0.87 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_231_cg184_1  -            320   1.2e-17   59.8   0.0   1   1   5.1e-20   1.6e-17   59.4   0.0     7   216     2   217     1   237 0.81 Glycosyltransferase like family 2
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_231_cg184_4  -            283     7e-15   50.5   0.0   1   1   1.6e-17     1e-14   50.0   0.0     4   160    15   180    14   214 0.83 Glycosyl transferase family 2
GH3.hmm              -            216 KW1-S21_231_cg213_4  -            789     2e-69  228.7   0.0   1   1   5.1e-72   3.3e-69  228.0   0.0     3   216    89   315    87   315 0.97 -
AA3_2.hmm            -            568 KW1-S21_231_cg224_2  -            529  5.3e-168  555.5   0.0   1   1  4.9e-170  6.3e-168  555.3   0.0     4   567     3   525     1   526 0.96 -
AA3.hmm              -            618 KW1-S21_231_cg224_2  -            529  8.2e-109  359.9   0.0   1   1  7.2e-111  9.2e-109  359.8   0.0    90   402     2   528     1   528 0.88 -
AA3_3.hmm            -            590 KW1-S21_231_cg224_2  -            529   1.5e-90  299.5   0.0   1   2   2.2e-66   2.8e-64  212.8   0.0     3   329     2   311     1   351 0.88 -
AA3_3.hmm            -            590 KW1-S21_231_cg224_2  -            529   1.5e-90  299.5   0.0   2   2     9e-22   1.2e-19   65.4   0.1   511   588   450   526   442   528 0.93 -
AA3_1.hmm            -            548 KW1-S21_231_cg224_2  -            529   7.1e-53  175.2   0.0   1   1   6.6e-47   8.4e-45  148.6   0.0    98   546    79   525    75   527 0.80 -
AA8.hmm              -            815 KW1-S21_231_cg224_2  -            529   9.3e-37  121.6   0.2   1   1   4.7e-31   6.1e-29   95.8   0.0   329   777    81   527    78   528 0.75 -
GT8.hmm              -            257 KW1-S21_231_cg243_9  -            322   3.7e-50  166.3   0.0   1   1   6.7e-53   4.3e-50  166.1   0.0    28   255     2   258     1   260 0.89 -
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_231_cg245_2  -            565   1.5e-17   59.5   0.0   1   1   1.3e-19   2.8e-17   58.6   0.0     3   225   279   517   276   521 0.80 Glycosyltransferase like family 2
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_231_cg245_2  -            565   1.3e-16   56.2   0.0   1   1   4.7e-17     1e-14   50.0   0.0     1   124   281   405   281   462 0.90 Glycosyl transferase family 2
GT27.hmm                -            295 KW1-S21_231_cg245_2  -            565   1.7e-15   52.4   0.0   1   1   1.9e-17   4.1e-15   51.1   0.0     1   253   281   526   281   558 0.83 -
GT28.hmm             -            157 KW1-S21_231_cg249_7  -            354   2.5e-36  120.1   0.0   1   1   5.5e-39   3.5e-36  119.6   0.0     2   143   186   328   185   338 0.93 -
GT9.hmm              -            225 KW1-S21_231_cg264_4  -            318   8.4e-36  119.3   0.4   1   1   1.7e-38   1.1e-35  118.8   0.4    51   199   104   285    61   302 0.81 -
AA3.hmm              -            618 KW1-S21_231_cg267_2  -            539   8.6e-52  171.6   0.0   1   1   8.7e-54   1.1e-51  171.2   0.0    87   406    13   533     8   537 0.82 -
AA3_2.hmm            -            568 KW1-S21_231_cg267_2  -            539   1.3e-25   85.4   2.0   1   1   1.4e-16   1.7e-14   48.7   0.0   491   567   453   526   407   527 0.82 -
AA3_4.hmm            -            549 KW1-S21_231_cg267_2  -            539   4.8e-22   73.6   0.0   1   1   8.3e-15   1.1e-12   42.8   0.0   429   549   402   528   385   528 0.76 -
GT4.hmm              -            160 KW1-S21_231_cg270_4  -            318   4.5e-32  106.2   0.0   1   1   2.1e-34   6.7e-32  105.7   0.0     5   158   136   286   133   288 0.94 -
GT5.hmm              -            472 KW1-S21_231_cg270_4  -            318   2.1e-17   58.2   0.0   1   1   8.6e-20   2.8e-17   57.8   0.0   282   471   132   312   124   313 0.86 -
GT30.hmm             -            177 KW1-S21_231_cg285_14 -            424   3.2e-70  230.5   0.0   1   1     9e-73   5.8e-70  229.7   0.0     2   176    37   214    36   215 0.97 -
GT4.hmm              -            160 KW1-S21_231_cg285_19 -            337   4.4e-30   99.8   0.0   1   1   1.1e-32     7e-30   99.1   0.0     7   157   164   307   158   310 0.95 -
GH78.hmm             -            504 KW1-S21_231_cg297_7  -            915  7.6e-135  445.7   0.0   1   1  3.8e-137  1.2e-134  445.0   0.0     7   503   335   880   330   881 0.94 -
CBM67.hmm            -            176 KW1-S21_231_cg297_7  -            915   1.2e-35  118.1   0.3   1   1   7.8e-38   2.5e-35  117.0   0.3     1   167   120   297   120   303 0.93 -
CE10.hmm             -            341 KW1-S21_231_cg301_8  -            296   1.3e-52  174.8   0.1   1   1   2.4e-55   1.6e-52  174.5   0.1    80   335    51   292     3   294 0.83 -
GH105.hmm            -            332 KW1-S21_231_cg302_7  -            331     1e-40  135.3   0.0   1   1   2.1e-43   1.3e-40  134.9   0.0    13   331    23   319     9   320 0.86 -
AA3.hmm              -            618 KW1-S21_231_cg313_2  -            535   1.1e-51  171.3   0.0   1   1     1e-53   1.3e-51  171.0   0.0    88   400     4   528     1   531 0.77 -
AA3_2.hmm            -            568 KW1-S21_231_cg313_2  -            535   1.2e-30  102.1   0.0   1   2     9e-18   1.2e-15   52.5   0.0     4   311     7   309     6   324 0.73 -
AA3_2.hmm            -            568 KW1-S21_231_cg313_2  -            535   1.2e-30  102.1   0.0   2   2   4.8e-16   6.2e-14   46.8   0.0   503   567   463   527   425   528 0.91 -
AA3_4.hmm            -            549 KW1-S21_231_cg313_2  -            535   3.6e-17   57.5   0.0   1   1   2.3e-15   2.9e-13   44.6   0.0   416   549   400   529   391   529 0.89 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_231_cg315_2  -            400   3.1e-20   68.0   0.0   1   1   1.4e-22   4.6e-20   67.4   0.0     1   168    51   218    51   219 0.94 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_231_cg315_2  -            400     1e-14   50.3   0.1   1   1   4.9e-17   1.6e-14   49.7   0.1     3   197    49   242    47   274 0.80 Glycosyltransferase like family 2
AA4.hmm              -            522 KW1-S21_231_cg323_3  -            491   5.9e-30   99.6   0.1   1   1   3.8e-26   1.2e-23   78.8   0.6    52   249    45   234    28   247 0.85 -
AA7.hmm              -            458 KW1-S21_231_cg323_3  -            491   1.5e-17   59.7   1.7   1   1   4.3e-19   1.4e-16   56.5   2.9    12   195    44   236    40   339 0.89 -
GT19.hmm             -            354 KW1-S21_231_cg327_5  -            385  1.6e-112  370.9   0.0   1   1  2.9e-115  1.9e-112  370.7   0.0     2   352     6   364     5   366 0.96 -
AA6.hmm              -            195 KW1-S21_231_cg329_6  -            156     7e-16   53.6   0.1   1   1   2.3e-18   1.5e-15   52.5   0.1     2   123     6   110     5   116 0.84 -
CE10.hmm             -            341 KW1-S21_231_cg331_3  -            255     5e-42  140.0   0.2   1   1   9.1e-45   5.8e-42  139.8   0.2    86   337    15   252     2   254 0.82 -
CE10.hmm             -            341 KW1-S21_231_cg332_4  -            515   9.5e-33  109.5   0.5   1   1   2.4e-35   1.6e-32  108.8   0.3    68   193    76   225    60   285 0.86 -
GT4.hmm              -            160 KW1-S21_231_cg334_1  -            749   1.7e-28   94.6   0.0   1   1     3e-22   1.9e-19   65.2   0.0    10   158   212   358   205   360 0.87 -
GT9.hmm              -            225 KW1-S21_231_cg334_2  -            340   3.7e-47  156.4   0.4   1   1   7.1e-50   4.6e-47  156.1   0.4     3   222    73   307    71   310 0.85 -
GT9.hmm              -            225 KW1-S21_231_cg334_3  -            327     2e-56  186.7   0.3   1   1   3.8e-59   2.5e-56  186.4   0.3     2   221    72   309    71   313 0.88 -
GH23.hmm             -            135 KW1-S21_231_cg342_2  -            218   3.5e-18   61.7   0.0   1   1   8.2e-21   5.2e-18   61.2   0.0     8   100    86   178    80   198 0.88 -
CE11.hmm             -            271 KW1-S21_231_cg349_1  -            318   3.2e-43  143.2   0.0   1   1   6.7e-46   4.3e-43  142.8   0.0   117   270     2   157     1   158 0.97 -
CBM50.hmm            -             40 KW1-S21_231_cg358_1  -            511   8.6e-39  127.0   2.6   1   2   8.9e-16   2.8e-13   45.3   0.0     1    40   403   446   403   446 0.92 -
CBM50.hmm            -             40 KW1-S21_231_cg358_1  -            511   8.6e-39  127.0   2.6   2   2   5.4e-16   1.7e-13   46.0   0.1     1    39   459   501   459   501 0.89 -
GH23.hmm             -            135 KW1-S21_231_cg358_1  -            511     8e-25   83.2   0.0   1   1   5.9e-27   1.9e-24   82.0   0.0    24   123   126   240   103   248 0.90 -
