#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT41.hmm             -            705 KW1-S11_125_cg4_12   -            796   1.8e-30  101.4   3.3   1   1   8.6e-16   5.5e-13   43.6   1.1    49   191   414   553   363   560 0.76 -
GT4.hmm              -            160 KW1-S11_125_cg7_1    -            278   9.1e-18   59.7   0.0   1   1   2.7e-20   1.7e-17   58.8   0.0     8   111   180   278   175   278 0.95 -
GT4.hmm              -            160 KW1-S11_125_cg8_4    -            362   4.3e-35  116.0   0.0   1   1   2.5e-37     8e-35  115.2   0.0     4   159   177   330   174   331 0.98 -
GT5.hmm              -            472 KW1-S11_125_cg8_4    -            362   1.9e-17   58.3   0.0   1   1   1.1e-19   3.4e-17   57.5   0.0   284   471   174   355   151   356 0.82 -
GT9.hmm              -            225 KW1-S11_125_cg8_5    -            366   4.4e-54  179.1   0.0   1   1   1.2e-56   7.6e-54  178.3   0.0     2   217    91   335    90   345 0.84 -
GT41.hmm             -            705 KW1-S11_125_cg8_11   -            552   1.2e-24   82.2   1.1   1   1     2e-19   1.3e-16   55.6   0.1    69   191   126   238   102   320 0.90 -
GT4.hmm              -            160 KW1-S11_125_cg9_2    -            384   5.3e-19   63.8   0.0   1   1     3e-21   1.9e-18   61.9   0.0     9   158   212   352   209   354 0.90 -
GT41.hmm             -            705 KW1-S11_125_cg19_14  -            201   3.9e-16   54.0   0.2   1   1   6.8e-19   4.4e-16   53.8   0.2    55   191    45   172    21   198 0.89 -
AA6.hmm              -            195 KW1-S11_125_cg25_18  -            202   3.1e-65  214.6   0.0   1   1   5.5e-68   3.5e-65  214.4   0.0     2   195     5   195     4   195 0.93 -
GH23.hmm             -            135 KW1-S11_125_cg25_22  -            195   2.4e-19   65.5   0.0   1   1   4.9e-22   3.1e-19   65.1   0.0     8   120    86   186    80   194 0.87 -
CBM50.hmm            -             40 KW1-S11_125_cg28_3   -            546   2.1e-42  138.6   5.2   1   2   3.4e-16   1.1e-13   46.7   0.0     1    39   428   470   428   470 0.92 -
CBM50.hmm            -             40 KW1-S11_125_cg28_3   -            546   2.1e-42  138.6   5.2   2   2   5.6e-18   1.8e-15   52.4   0.0     1    38   493   534   493   535 0.88 -
GH23.hmm             -            135 KW1-S11_125_cg28_3   -            546   5.4e-23   77.3   0.1   1   1   3.4e-25   1.1e-22   76.3   0.1    20   121   138   259   100   268 0.90 -
GT19.hmm             -            354 KW1-S11_125_cg33_14  -            390  1.2e-124  410.8   0.0   1   1  2.1e-127  1.4e-124  410.6   0.0     2   353    10   368     9   369 0.97 -
GT41.hmm             -            705 KW1-S11_125_cg34_19  -            758   1.8e-27   91.5   8.3   1   2   1.2e-20   7.9e-18   59.6   1.7    23   191     9   167     2   168 0.87 -
GT41.hmm             -            705 KW1-S11_125_cg34_19  -            758   1.8e-27   91.5   8.3   2   2   1.6e-15     1e-12   42.7   0.3    81   192   135   245   134   391 0.76 -
GT30.hmm             -            177 KW1-S11_125_cg43_4   -            426   1.2e-69  228.6   0.0   1   1   8.6e-71   5.5e-68  223.2   0.0     2   176    33   210    32   211 0.98 -
GT28.hmm             -            157 KW1-S11_125_cg50_10  -            377   4.3e-52  171.3   0.1   1   1   1.1e-54   6.8e-52  170.7   0.1     2   156   189   348   188   349 0.96 -
CE11.hmm             -            271 KW1-S11_125_cg50_17  -            289  1.9e-111  367.0   0.0   1   1  3.3e-114  2.1e-111  366.8   0.0    13   270     1   260     1   261 0.99 -
AA7.hmm              -            458 KW1-S11_125_cg53_2   -            457   2.1e-89  296.5   0.2   1   1   4.5e-92   2.9e-89  296.1   0.2     3   365    78   437    76   447 0.95 -
CE1.hmm              -            227 KW1-S11_125_cg63_7   -            152     2e-25   85.2   0.0   1   1   3.4e-28   2.2e-25   85.0   0.0    92   225     2   147     1   149 0.83 -
GT41.hmm             -            705 KW1-S11_125_cg64_4   -            603   3.4e-38  126.9   0.0   1   2   9.3e-15     6e-12   40.1   0.1    83   191     6   104     2   109 0.90 -
GT41.hmm             -            705 KW1-S11_125_cg64_4   -            603   3.4e-38  126.9   0.0   2   2   1.3e-21   8.1e-19   62.8   0.2    86   191   110   205   105   206 0.94 -
GT41.hmm             -            705 KW1-S11_125_cg66_6   -            258   1.6e-19   65.2   0.3   1   1   1.2e-15   7.8e-13   43.1   0.0    87   191    40   134    26   137 0.91 -
CE10.hmm             -            341 KW1-S11_125_cg68_2   -            655   2.3e-18   62.2   0.0   1   1   5.8e-21   3.7e-18   61.5   0.0    84   312   407   630   343   641 0.81 -
GT83.hmm             -            540 KW1-S11_125_cg76_2   -            577   5.3e-88  291.1  54.5   1   1   9.9e-91   6.4e-88  290.9  54.5     5   501    10   507     6   539 0.77 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S11_125_cg76_4   -            257   1.1e-29   98.7   0.0   1   1   4.8e-32   1.5e-29   98.2   0.0     1   131    15   149    15   178 0.91 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S11_125_cg76_4   -            257   2.2e-15   52.4   0.0   1   1   1.2e-17   3.9e-15   51.6   0.0     4   136    14   145    12   191 0.86 Glycosyltransferase like family 2
CE1.hmm              -            227 KW1-S11_125_cg84_10  -            271   1.5e-20   69.2   0.0   1   1   3.1e-23     2e-20   68.8   0.0     6   143    37   190    33   248 0.73 -
GT41.hmm             -            705 KW1-S11_125_cg84_16  -            640  2.4e-114  378.6   0.0   1   1  1.3e-116  8.2e-114  376.8   0.0    63   518    66   628     2   636 0.91 -
AA1.hmm              -            943 KW1-S11_125_cg85_4   -            616   3.2e-71  236.0   2.7   1   2   5.8e-59   9.3e-57  188.2   0.0   451   680    74   346    22   373 0.80 -
AA1.hmm              -            943 KW1-S11_125_cg85_4   -            616   3.2e-71  236.0   2.7   2   2   2.4e-16   3.9e-14   47.1   1.4   462   538   528   606   497   610 0.82 -
AA1_3.hmm            -            312 KW1-S11_125_cg85_4   -            616   9.8e-56  184.5   1.2   1   1   1.1e-50   1.7e-48  160.7   0.0    14   266    55   339    44   352 0.85 -
AA1_2.hmm            -            337 KW1-S11_125_cg85_4   -            616   6.4e-51  168.6   0.7   1   1   1.9e-47   3.1e-45  149.9   0.0     1   233    72   342    72   353 0.89 -
AA1_1.hmm            -            303 KW1-S11_125_cg85_4   -            616   5.5e-37  122.8   0.0   1   1   3.3e-27   5.2e-25   83.4   0.0     4   181    69   233    66   244 0.86 -
AA12.hmm             -            401 KW1-S11_125_cg89_3   -            420   1.6e-26   88.1   0.0   1   1   6.5e-29   4.1e-26   86.7   0.0    11   399    28   411    18   413 0.76 -
GT26.hmm             -            171 KW1-S11_125_cg95_6   -             95   2.3e-31  104.0   2.8   1   1   4.2e-34   2.7e-31  103.8   2.8   104   171     1    68     1    68 0.99 -
GH23.hmm             -            135 KW1-S11_125_cg97_2   -            468   4.6e-23   77.5   0.3   1   1     2e-25   1.3e-22   76.1   0.1    14   123   289   437   276   445 0.93 -
GH3.hmm              -            216 KW1-S11_125_cg102_10 -            348   6.5e-52  171.5   0.0   1   1   1.2e-54   7.9e-52  171.2   0.0     5   215    52   280    48   281 0.91 -
GT83.hmm             -            540 KW1-S11_125_cg105_2  -            577   9.8e-87  287.0  54.5   1   1   1.8e-89   1.2e-86  286.7  54.5     5   487    10   491     6   539 0.76 -
GH103.hmm            -            295 KW1-S11_125_cg106_2  -            344   4.8e-94  310.0   0.0   1   1   8.7e-97   5.6e-94  309.8   0.0     6   294    44   334    40   335 0.94 -
AA3.hmm              -            618 KW1-S11_125_cg107_4  -            330     1e-24   82.1   0.0   1   1     2e-27   1.3e-24   81.8   0.0   217   397    22   324     5   328 0.77 -
AA3.hmm              -            618 KW1-S11_125_cg117_16 -            551   1.7e-58  193.7   0.0   1   1   1.7e-60   2.2e-58  193.3   0.0    86   398     8   542     5   548 0.78 -
AA3_2.hmm            -            568 KW1-S11_125_cg117_16 -            551   1.9e-32  107.9   0.0   1   1     1e-20   1.3e-18   62.2   0.0     3   280    12   301    10   302 0.78 -
AA3_1.hmm            -            548 KW1-S11_125_cg117_16 -            551   4.3e-31  103.3   0.0   1   1   7.5e-16   9.7e-14   46.1   0.0    11   123     6   119     1   123 0.79 -
GT41.hmm             -            705 KW1-S11_125_cg120_1  -            660    5e-145  480.0   0.1   1   2   3.4e-16   2.2e-13   44.9   1.0    61   191     9   129     5   130 0.92 -
GT41.hmm             -            705 KW1-S11_125_cg120_1  -            660    5e-145  480.0   0.1   2   2  8.7e-135  5.6e-132  436.9   0.0    81   522    97   650    94   652 0.95 -
CE10.hmm             -            341 KW1-S11_125_cg133_6  -            672   9.3e-22   73.4   0.1   1   1   2.1e-24   1.3e-21   72.8   0.1    86   315   428   654   328   662 0.84 -
AA3.hmm              -            618 KW1-S11_125_cg134_2  -            552   8.3e-59  194.8   0.0   1   1   6.5e-61     1e-58  194.4   0.0    85   398     7   543     3   549 0.79 -
AA3_2.hmm            -            568 KW1-S11_125_cg134_2  -            552     5e-31  103.3   0.0   1   1   1.2e-18   1.9e-16   55.1   0.0     3   280    12   302    10   302 0.76 -
AA3_1.hmm            -            548 KW1-S11_125_cg134_2  -            552   3.3e-30  100.4   0.0   1   1   1.6e-16   2.5e-14   48.0   0.0    10   123     5   120     1   124 0.81 -
AA4.hmm              -            522 KW1-S11_125_cg149_6  -            475   3.4e-25   83.9   0.0   1   1   1.6e-22     5e-20   66.9   0.0    44   194    41   191     9   237 0.85 -
AA7.hmm              -            458 KW1-S11_125_cg149_6  -            475   7.5e-17   57.4   0.4   1   1   1.3e-18   4.3e-16   54.9   0.4    12   210    48   256    42   269 0.91 -
CE10.hmm             -            341 KW1-S11_125_cg175_5  -            647   1.5e-27   92.4   0.0   1   1   3.5e-30   2.3e-27   91.8   0.0    84   323   398   622   351   633 0.81 -
GT41.hmm             -            705 KW1-S11_125_cg189_4  -            498   3.3e-31  103.8  13.9   1   2   2.4e-16   1.5e-13   45.4   1.3   118   191    91   165    90   169 0.92 -
GT41.hmm             -            705 KW1-S11_125_cg189_4  -            498   3.3e-31  103.8  13.9   2   2   7.3e-16   4.7e-13   43.8   0.8    76   191   162   266   159   282 0.79 -
GT41.hmm             -            705 KW1-S11_125_cg189_5  -            536   3.2e-32  107.2  13.4   1   2   6.9e-18   4.4e-15   50.5   0.9    88   191     7   100     1   104 0.89 -
GT41.hmm             -            705 KW1-S11_125_cg189_5  -            536   3.2e-32  107.2  13.4   2   2   1.7e-15   1.1e-12   42.6   0.3    56   211   179   315   169   369 0.84 -
GT51.hmm             -            177 KW1-S11_125_cg190_19 -            869   1.1e-65  215.8   0.0   1   1   2.6e-68   1.7e-65  215.1   0.0     1   176    58   233    58   234 0.99 -
GT41.hmm             -            705 KW1-S11_125_cg192_26 -            700  1.3e-159  528.2  13.5   1   4   6.7e-15   4.3e-12   40.6   3.1    85   190    16   111     3   113 0.86 -
GT41.hmm             -            705 KW1-S11_125_cg192_26 -            700  1.3e-159  528.2  13.5   2   4   3.1e-15     2e-12   41.7   0.0   129   204   186   261   181   282 0.92 -
GT41.hmm             -            705 KW1-S11_125_cg192_26 -            700  1.3e-159  528.2  13.5   3   4     5e-55   3.2e-52  173.3   0.0   521   685   308   473   291   474 0.91 -
GT41.hmm             -            705 KW1-S11_125_cg192_26 -            700  1.3e-159  528.2  13.5   4   4   1.1e-76     7e-74  244.9   0.0   304   516   462   693   461   698 0.96 -
CE10.hmm             -            341 KW1-S11_125_cg197_1  -            703   6.7e-23   77.1   0.5   1   1   3.8e-25   1.2e-22   76.2   0.5    80   321   456   687   402   698 0.82 -
CE1.hmm              -            227 KW1-S11_125_cg197_1  -            703   1.7e-22   75.5   0.2   1   1   1.4e-24   4.5e-22   74.2   0.2     9   198   459   667   451   698 0.72 -
CE10.hmm             -            341 KW1-S11_125_cg197_7  -            410   1.8e-24   82.3   0.5   1   1   3.6e-27   2.3e-24   81.9   0.5    76   325   158   394   110   402 0.85 -
CBM9.hmm             -            182 KW1-S11_125_cg198_1  -            747   2.5e-19   65.4   0.7   1   1   8.5e-22   5.4e-19   64.3   0.1     1   180    47   228    47   229 0.81 -
GT9.hmm              -            225 KW1-S11_125_cg202_2  -            361   9.3e-50  164.9   0.2   1   1   1.8e-52   1.2e-49  164.6   0.2     2   204    80   314    79   340 0.85 -
AA7.hmm              -            458 KW1-S11_125_cg208_2  -            214   9.3e-62  205.4   2.6   1   1   1.7e-64   1.1e-61  205.2   2.6     3   166    43   206    41   208 0.98 -
GT51.hmm             -            177 KW1-S11_125_cg210_5  -            223   1.5e-51  169.7   0.0   1   1     3e-54   1.9e-51  169.3   0.0    14   170    60   216    51   221 0.96 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S11_125.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
