#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT4.hmm              -            160 KW1-S21_115_cg28_5   -            433   4.1e-34  112.9   0.0   1   1   1.1e-36   6.8e-34  112.2   0.0    11   157   243   394   236   397 0.95 -
GT4.hmm              -            160 KW1-S21_115_cg28_6   -            386     5e-32  106.1   0.0   1   1   2.5e-34   8.2e-32  105.4   0.0     9   158   201   350   194   352 0.89 -
GT5.hmm              -            472 KW1-S21_115_cg28_6   -            386   1.4e-19   65.3   0.0   1   1   5.9e-22   1.9e-19   64.9   0.0   271   467   182   372   148   376 0.86 -
CE10.hmm             -            341 KW1-S21_115_cg29_6   -            325   1.7e-73  243.5   2.0   1   1   3.2e-76     2e-73  243.2   2.0    29   327    12   302     3   313 0.87 -
CBM50.hmm            -             40 KW1-S21_115_cg30_3   -            337   5.5e-27   89.2   0.3   1   1     3e-17   1.9e-14   49.1   0.0     1    40   107   150   107   150 0.89 -
AA3_2.hmm            -            568 KW1-S21_115_cg69_6   -            116   3.7e-39  130.1   0.2   1   1   2.1e-41   4.4e-39  129.9   0.2     3   110     8   114     7   116 0.96 -
AA3.hmm              -            618 KW1-S21_115_cg69_6   -            116   9.7e-29   95.4   0.2   1   1   4.7e-31     1e-28   95.4   0.2    89   181     7   113     1   116 0.81 -
AA3_3.hmm            -            590 KW1-S21_115_cg69_6   -            116   2.2e-22   74.4   0.1   1   1   1.2e-24   2.6e-22   74.2   0.1     4   112     9   114     7   116 0.92 -
GT4.hmm              -            160 KW1-S21_115_cg71_1   -            294   1.1e-31  105.0   0.0   1   1   5.1e-34   1.6e-31  104.4   0.0     7   158   107   258   102   260 0.90 -
GT5.hmm              -            472 KW1-S21_115_cg71_1   -            294   1.7e-18   61.8   0.0   1   1   6.4e-21     2e-18   61.5   0.0   272   467    91   280    61   284 0.82 -
GT1.hmm              -            382 KW1-S21_115_cg71_3   -            393   2.1e-15   52.9   8.0   1   1   1.1e-17   7.1e-15   51.2   8.0    35   352    15   364     3   387 0.80 -
GT4.hmm              -            160 KW1-S21_115_cg77_3   -            412   1.6e-30  101.2   0.0   1   1   8.7e-33   2.8e-30  100.4   0.0     6   156   217   374   213   378 0.88 -
GT5.hmm              -            472 KW1-S21_115_cg77_3   -            412   1.6e-17   58.6   0.0   1   1   6.7e-20   2.1e-17   58.2   0.0   224   471   167   403   161   404 0.77 -
CE10.hmm             -            341 KW1-S21_115_cg79_8   -            138   7.2e-23   77.0   0.0   1   1   1.3e-25   8.1e-23   76.8   0.0   194   332     6   129     1   136 0.84 -
CE10.hmm             -            341 KW1-S21_115_cg91_8   -            328   1.2e-64  214.3   0.2   1   1   2.3e-67   1.5e-64  214.0   0.2    37   334    36   321     3   325 0.81 -
GH109.hmm            -            126 KW1-S21_115_cg98_3   -            240   3.9e-15   51.7   0.1   1   1   2.2e-17   1.4e-14   49.9   0.1     3   124    13   125    11   127 0.90 -
CE10.hmm             -            341 KW1-S21_115_cg139_23 -            171   5.2e-18   61.0   0.0   1   1   1.1e-20   6.8e-18   60.6   0.0   148   313     3   150     1   168 0.75 -
GH23.hmm             -            135 KW1-S21_115_cg150_9  -            666   1.6e-30  101.7   0.1   1   1   2.5e-33   1.6e-30  101.7   0.1    12   121   502   636   494   647 0.87 -
GT83.hmm             -            540 KW1-S21_115_cg163_2  -            556     6e-18   59.9  52.8   1   1   9.2e-20     3e-17   57.6  52.8    10   398    15   435     7   467 0.69 -
GT39.hmm             -            223 KW1-S21_115_cg163_2  -            556   1.3e-17   59.4  14.2   1   1   4.2e-20   1.3e-17   59.4  14.2     4   214    21   251    18   260 0.85 -
AA1.hmm              -            943 KW1-S21_115_cg174_1  -            137   1.8e-18   61.4   0.4   1   1     3e-21   1.9e-18   61.3   0.4   468   537    63   136    22   137 0.77 -
GT41.hmm             -            705 KW1-S21_115_cg186_5  -            347   1.5e-18   62.0   5.6   1   1   1.7e-15   1.1e-12   42.6   0.6    10   191    56   240    50   244 0.73 -
AA1.hmm              -            943 KW1-S21_115_cg187_1  -            288   5.2e-30   99.6  11.8   1   1   1.1e-28   3.5e-26   87.0   2.0   451   550    37   136    10   165 0.82 -
AA1_3.hmm            -            312 KW1-S21_115_cg187_1  -            288   8.1e-19   63.2   0.6   1   1   6.8e-21   2.2e-18   61.8   0.6    12   227    15   225     5   277 0.65 -
GT9.hmm              -            225 KW1-S21_115_cg196_1  -            279   1.4e-42  141.4   0.1   1   1   2.7e-45   1.7e-42  141.1   0.1     5   204    45   260    41   274 0.85 -
CE4.hmm              -            130 KW1-S21_115_cg200_7  -            294     5e-22   73.8   0.0   1   1   4.2e-24   2.7e-21   71.4   0.0    23   127    42   147    34   150 0.95 -
GH102.hmm            -            157 KW1-S21_115_cg216_26 -            328   1.6e-48  160.0   0.0   1   1   3.3e-51   2.1e-48  159.6   0.0     2   157    70   225    69   225 0.98 -
AA3_2.hmm            -            568 KW1-S21_115_cg239_1  -            546  2.8e-166  549.8   0.0   1   1  2.6e-168  3.3e-166  549.6   0.0     2   566     3   534     2   536 0.91 -
AA3.hmm              -            618 KW1-S21_115_cg239_1  -            546  6.1e-111  366.9   0.0   1   1  5.9e-113  7.5e-111  366.7   0.0    89   402     3   538     1   543 0.88 -
AA3_3.hmm            -            590 KW1-S21_115_cg239_1  -            546     5e-85  281.3   0.0   1   2   3.6e-67   4.6e-65  215.4   0.0     2   464     3   440     2   452 0.86 -
